,0,1
4133,Dann rufe ich auch die Frage 22 des Herrn Abgeordneten Wohlrabe auf:,False
4134,"Dr. Helge Braun, Parl. Staatssekretär bei der Bun-
desministerin für Bildung und Forschung:",True
4135,Präsident Stücklen:,True
4136,"auf die Frage des Journalisten, ob es denn nun eine Dis-
tanzierung gebe oder nicht, nur Folgendes erklärt haben:",False
4137,(Max Straubinger [CDU/CSU]:,False
4138,Beifall! — Mann [GRÜNE]:,False
4139,"– Drucksache 16/7465 –
Überweisungsvorschlag:",False
4140,(Hildebrecht Braun [Augsburg] [F.D.P.]:,False
4141,Vizepräsident Dr. Hermann Otto Solms:,True
4142,Jürgen Koppelin (F.D.P.):,True
4143,Vizepräsidentin Dr. h. c. Susanne Kastner:,True
4144,"(Lachen und Zurufe in der Mitte.)
Vizepräsiden Dr. Schäfer:",False
4145,"Helmut Schäfer, Staatsminister:",True
4146,Ollenhauer (SPD):,True
4147,"wir – leidet Portugal darunter, dass seine Konkurrenz-
fähigkeit innerhalb der EU nicht optimal ist. Um es ganz
vorsichtig zu sagen:",False
4148,"Baum, Parl. Staatssekretär beim Bundesminister des Innern:",True
4149,Wir haben bei den Gemeindefinanzen zwei Probleme:,False
4150,von der Heydt Freiherr von Massenbach (CDU/ CSU) :,True
4151,"(Haase [Kassel] [CDU/CSU]: Was heißt
„noch"", gnädige Frau?)
— Das habe ich bewußt gesagt, Herr Haase.
(Haase [Kassel] [CDU/CSU]:",False
4152,(Senfft [GRÜNE]:,False
4153,Vizepräsident Dr. Schmitt-Vockenhausen:,True
4154,(Dr. Friedmann [CDU/CSU]:,False
4155,"die die Verbraucher und Steuerzahler aufzubringen haben.
(Eigen [CDU/CSU]:",False
4156,(Frau Fuchs [Köln] [SPD]:,False
4157,"(Ingrid Matthäus-Maier [SPD]: Wer ist hier
unehrlich?)
und sagen Sie:",False
4158,"Schmücker, Bundesschatzminister:",True
4159,(Abg. Dr. Reischl:,False
4160,Dr. Freiherr Spies von Büllesheim (CDU/CSU):,True
4161,"Sie können ganz sicher sein, Herr Abgeordneter Heyenn:",False
4162,Eigen (CDU/CSU):,True
4163,"Jüttner natürlich, was seine Forderung nach sofortiger
Abschaltung aller Kernkraftwerke zur Folge hätte:",False
4164,"da anderer Meinung bin. Mit mir ist natürlich auch
meine Fraktion anderer Meinung. Ich denke, es muss
noch einmal klar gesagt werden:",False
4165,"Dr. Marcel Huber, Staatsminister (Bayern):",True
4166,"(Britta Haßelmann [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
4167,Vizepräsidentin Petra Bläss:,True
4168,"Sie stellt keine echte Belastung dar, sondern bringt lediglich einen geringfügigen Zinsverlust. Im übrigen sage ich noch einmal:",False
4169,"Was Jagd angeht, scheint Politiker immer zu irritieren.
(Immer [Altenkirchen] [SPD]:",False
4170,"(Beifall bei der CDU/CSU – Dr. Valerie Wilms
[BÜNDNIS 90/DIE GRÜNEN]:",False
4171,Eines möchte ich hier noch anmerken:,False
4172,Präsident D. Dr. Gerstenmaier:,True
4173,"(Maria Klein-Schmeink [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
4174,Dürr (SPD) :,True
4175,(Frau Fuchs [Köln] [SPD]:,False
4176,"Meine Damen und Herren, wenn man das zusammen-
fasst, dann kann man sagen:",False
4177,"(Beifall bei Abgeordneten der CDU/CSU –
Zurufe von der SPD:",False
4178,(Zuruf :,False
4179,(Abg. Brese:,False
4180,"(Zuruf von der FDP: Völlig unverständlich!)
Es ist doch einfach nicht falsch, wenn wir sagen:",False
4181,Präsident D. Dr. Gerstenmaier:,True
4182,Jäger (Wangen) (CDU/CSU):,True
4183,"(Beifall bei der CDU/CSU)
Wir müssen uns doch fragen:",False
4184,"Dr. Schröder, Bundesminister des Innern:",True
4185,Vizepräsidentin Katrin Göring-Eckardt:,True
4186,(Franz Thönnes [SPD]:,False
4187,"
und dann zu sagen:",False
4188,Vizepräsident Dr. Jaeger:,True
4189,Punkt 8:,False
4190,"Die Frage, die sich heute stellt, lautet:",False
4191,Ich sage:,False
4192,Dr. Wilhelmi (CDU/CSU) :,True
4193,"dass das Gewaltmonopol grundsätzlich beim Staat liegt.
Nach dieser Auffassung bestehen Eingriffsrechte nur
durch Organe des Staates:",False
4194,(Otto Fricke [FDP]:,False
4195,"(Hans-Christian Ströbele [BÜNDNIS 90/DIE
GRÜNEN]:",False
4196,Der Deutsche Bundestag fordert daher Verhandlungen der vier Mächte mit dem Ziele:,False
4197,Dr. Czaja (CDU/CSU) :,True
4198,Vizepräsident Frau Renger:,True
4199,"rer Politik war. Laut Shell-Studie sagen 16-, 17- und 18-
Jährige auf die Frage, was junge Menschen in diesem
Land wollen:",False
4200,"Dr. Gerd Müller, Bundesminister für wirtschaftliche
Zusammenarbeit und Entwicklung:",True
4201,Vizepräsident Dr. Schmitt-Vockenhausen:,True
4202,"aufgeschrieben, und zwar nicht vor drei oder vier Jahren,
sondern in seinem Gutachten 2002/2003:",False
4203,"Vogt, Parl. Staatssekretär:",True
4204,"
Für die weitere Entwicklung Malis ist am Wochen-
ende ein wichtiger Schritt getan worden:",False
4205,"Jürgen Trittin, Bundesminister für Umwelt, Natur-
schutz und Reaktorsicherheit:",True
4206,"kein unmittelbarer Zusammenhang mit der gestellten Frage, Herr Kollege.
(Hansen [SPD]:",False
4207,"Ich halte es mit den Dominikanern, die da sagen:",False
4208,(Dietrich Austermann [CDU/CSU]:,False
4209,"geben habe. Über die Haltung dieser Organisation zur Ge-
waltfrage wird dort weiter ausgeführt:",False
4210,(Daniela Raab [CDU/CSU]:,False
4211,Lutz Heilmann (DIE LINKE):,True
4212,Ich rufe den Tagesordnungspunkt 11 auf:,False
4213,"Im Koalitionsvertrag hat die Große Koalition ge-
schrieben:",False
4214,Vizepräsident Wurbs:,True
4215,Monika Ganseforth (SPD):,True
4216,"Begleitung und Unterstützung auf der einen Seite eine
qualitativ gute Bildung in Ganztagsschulen sicherstellen.
Denn ich sage immer:",False
4217,"Ich sage Ihnen, warum er es nicht hat:",False
4218,"tailfragen und dieses Sich-daran-Festhalten. Wir unter-
halten uns hier über einen Haushaltsplan. Das Komische
ist:",False
4219,"Jahn, Bundesminister der Justiz:",True
4220,Rainer Arnold (SPD):,True
4221,"(Volker Rühe [CDU/CSU]: Aber Unterschiede gab es schon! — Gegenruf des Abg.
Dr. Hans-Jochen Vogel [SPD]:",False
4222,Vizepräsident Dr. Hermann Otto Solms:,True
4223,(Wolfgang Gehrcke [DIE LINKE]:,False
4224,"Dr. Gerald Thalheim, Parl. Staatssekretär bei der
Bundesministerin für Verbraucherschutz, Ernährung und
Landwirtschaft:",True
4225,(Zuruf von der CDU/CSU:,False
4226,(Dr. Stark [Nürtingen] [CDU/CSU]:,False
4227,Vizepräsidentin Renger:,True
4228,Vizepräsident Hans Klein:,True
4229,"(Vorsitz: Vizepräsident Wurbs)
Es gibt eine Reihe weiterer Fragen, z. B. die Frage:",False
4230,Präsident D. Dr. Gerstenmaier:,True
4231,"Brigitte Schulte, Parl. Staatssekretärin beim Bundes-
minister der Verteidigung:",True
4232,(Bueb [GRÜNE]:,False
4233,"Dann stellen wir das zurück.
(Abg. Dr. Schmidt [Wuppertal] :",False
4234,nicht sein! — Wolfgang Roth [SPD]:,False
4235,"Kattenstroth, Staatssekretär im Bundesschatzministerium:",True
4236,Vizepräsident Westphal:,True
4237,(Bartholomäus Kalb [CDU/CSU]:,False
4238,(Hans-Michael Goldmann [F.D.P.]:,False
4239,Vizepräsidentin Petra Bläss:,True
4240,Heinz-Peter Haustein (FDP):,True
4241,Vizepräsident Dr. Jaeger:,True
4242,Dr. Eva Högl (SPD):,True
4243,"Die Frage der Redezeit ist auch nicht irgendein
Thema. Natürlich kann man als Vertreter der Großen
Koalition sagen:",False
4244,Vizepräsident Westphal:,True
4245,(Maria Michalk [CDU/CSU]:,False
4246,"weiterreden! – Klaus-Peter Willsch [CDU/
CSU]:",False
4247,Präsidentin Dr. Süssmuth:,True
4248,Vizepräsident Frau Renger:,True
4249,Bitte sehr! Ich rufe dann noch auf die Fragen XI/5 und XI/6 — des Herrn Abgeordneten Dr. Hoven —:,False
4250,"(Dr. Klaus W. Lippold [Offenbach] [CDU/
CSU]:",False
4251,"(Ehren)
Ich sage Ihnen:",False
4252,"Dr. Frank-Walter Steinmeier, Bundesminister des
Auswärtigen:",True
4253,"— Drucksache 9/2079 —
Überweisungsvorschlag des Ältestenrates:",False
4254,"(Beifall bei der SPD)
Der Schluß kann nur lauten:",False
4255,"(Beifall bei der F.D.P. und der CDU/CSU)
Deshalb führt kein Weg daran vorbei, auch in dieser schwierigen Lage:",False
4256,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Steffen Kampeter [CDU/
CSU]:",False
4257,Vizepräsidentin Petra Bläss:,True
4258,"Frau Präsidentin!
Meine Damen und Herren! Eine Bemerkung vorab an
Herrn Straubinger und an Herrn Bocklet:",False
4259,Präsidentin Dr. Rita Süssmuth:,True
4260,Eckart Kuhlwein (SPD):,True
4261,Um eines klar zu sagen:,False
4262,Monika Ganseforth (SPD):,True
4263,"bei den Sozialversicherungen, wo auf einen aktiven
Landwirt mittlerweile ein Altenteiler, sprich:",False
4264,Präsidentin Dr. Süssmuth:,True
4265,Günther (CDU/CSU):,True
4266,Josef Hollerith (CDU/CSU):,True
4267,Gerade Herr Reischl hat mir in unserer Auseinandersetzung immer wieder gesagt:,False
4268,(Immer [Altenkirchen] [SPD]:,False
4269,(Schluss:,False
4270,Ausschlaggebend sollte aber folgendes sein:,False
4271,"
Im Koalitionsvertrag haben wir die Nutzerfinanzie-
rung durch eine Pkw-Maut vereinbart, die nicht unser
Herzensanliegen ist. Aber:",False
4272,Die zweite Maßnahme:,False
4273,"(Axel E. Fischer [Karlsruhe-Land] [CDU/
CSU]:",False
4274,"Meine Damen und Herren, es gibt zwar die Möglichkeit, sich auch über dieses Thema zu erregen,
(Voigt [Frankfurt] [SPD]:",False
4275,"Wie sehr dieses Rechtsbewußtsein in der Vergangenheit gelitten hat, zeigt ein unverständlicher Vorgang in den letzten Tagen:",False
4276,"Sie eine Verleumdung!)
Also:",False
4277,Dr. Kunz (Weiden) (CDU/CSU) :,True
4278,"dramatisch. Diese Unterschiede sind einfach zu groß.
Hier liegt die große Herausforderung für den Ostseerat.
Deswegen sage ich:",False
4279,Vizepräsident Dr. h. c. Leber:,True
4280,(Hartmut Koschyk [CDU/CSU]:,False
4281,"Brigitte Schulte, Parl. Staatssekretärin beim Bundes-
minister der Verteidigung:",True
4282,(Dietrich Austermann [CDU/CSU]:,False
4283,"(Immer [Altenkirchen] [SPD]: Aufgeschwatzt! — Carstensen [Nordstrand]
[CDU/CSU]:",False
4284,"Förderung von Eliten haben. Wir müssen Exzellenz
fördern. Dabei müssen wir vier Punkte berücksichtigen:",False
4285,"(Eigen [CDU/CSU]: Freiwillig! — Zuruf von
der CDU/CSU:",False
4286,"Die FDP-Fraktion bekennt sich nachdrücklich zu dieser Aussage.
(Wolfram [Recklinghausen] [SPD]:",False
4287,"Dieser Gesetzentwurf hat in seiner jetzigen Form al-
lerdings Macken. Bislang gibt es zwei unterschiedliche
Gebühren:",False
4288,Schreiner (SPD):,True
4289,(Günther Friedrich Nolting [F.D.P.]:,False
4290,Zum Schluss bleibt zu sagen:,False
4291,"(Eigen [CDU/CSU]: Du kennst doch meinen Hof!)
Nachwachsende Rohstoffe:",False
4292,Dr. Aschoff (FDP) :,True
4293,"andere Regierung zögerlich verhielt. Es freut mich, dass
dies auch im Interesse des Gewerbes liegt:",False
4294,"Sie können – vielleicht zu Recht – mit Häme anmer-
ken:",False
4295,"Dr. Gerald Thalheim, Parl. Staatssekretär bei der
Bundesministerin für Verbraucherschutz, Ernährung und
Landwirtschaft:",True
4296,(Dietrich Austermann [CDU/CSU]:,False
4297,"Antje Hermenau
etwas Ähnliches:",False
4298,(Johannes Singhammer [CDU/CSU]:,False
4299,"(Zuruf des Abg. Heribert Scharrenbroich
[CDU/CSU])
— Wissen Sie:",False
4300,Vizepräsidentin Renger:,True
4301,"Dr. Annette Schavan, Bundesministerin für Bil-
dung und Forschung:",True
4302,Vizepräsident Frau Renger:,True
4303,"Fritz Rudolf Körper, Parl. Staatssekretär beim Bun-
desminister des Innern:",True
4304,"kommen, wenn wir demnächst weiter darüber beraten.
Sie können sich nicht davon freisprechen:",False
4305,Spranger (CDU/CSU) :,True
4306,"Würzbach, Parl. Staatssekretär:",True
4307,"(Dr. Klaus-Dieter Feige [BÜNDNIS 90/DIE
GRÜNEN]:",False
4308,"von Hase, Staatssekretär des Bundesministeriums der Verteidigung:",True
4309,(Otto Fricke [FDP]:,False
4310,"(Franz Thönnes [SPD], zur CDU/CSU ge-
wandt:",False
4311,"Grund, Staatssekretär des Bundesministeriums der Finanzen:",True
4312,(Joachim Poß [SPD]:,False
4313,"menden Woche beschließen werden, nicht selbstver-
ständlich ist. Dabei sind mir zwei Punkte besonders
wichtig. Erstens:",False
4314,(Wolfgang Börnsen [Bönstrup] [CDU/CSU]:,False
4315,Kühbacher (SPD):,True
4316,(Zuruf von der SPD:,False
4317,"Bewegung gesetzt. Ob die Ausstattung des Sonderpro-
gramms ausreicht, werden wir sehen. Aber immerhin:",False
4318,"(Feilcke [CDU/CSU]: Da hat er recht!)
—	Wenn Sie jetzt sagen, er hat recht,
(Feilcke [CDU/CSU]:",False
4319,Vizepräsidentin Gerda Hasselfeldt:,True
4320,Wolfgang Gehrcke (PDS):,True
4321,"Herr Kollege Dr. Klejdzinski, ich darf so antworten:",False
4322,"(Michael Müller [Düsseldorf] [SPD]: Leider!)
Allein diese Aussage, meine Damen und Herren, veranlaßt mich zu fragen:",False
4323,"Oder hat er etwas gewusst? In beiden Fällen ist er, denke
ich, nicht mehr tragbar. Mein „Main-Echo“ titelt heute:",False
4324,"(Beifall bei der CDU/CSU — Kolb [CDU/
CSU]:",False
4325,Rolf Kutzmutz (PDS):,True
4326,"(Beifall bei der DP. — Zuruf von der
KPD:",False
4327,Vizepräsident Dr. Schmitt-Vockenhausen:,True
4328,Keller (CDU/CSU):,True
4329,"(Hans-Josef Fell [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
4330,"ten Bereiche. Sie finden sich im ländlichen Raum in ei-
ner Vielzahl an Ausprägungen:",False
4331,Vizepräsident Westphal:,True
4332,(Zuruf von der CDU/CSU:,False
4333,ist ja schon bemerkenswert:,False
4334,Vizepräsidentin Petra Bläss:,True
4335,"
Diese Reform sei symptomatisch für den Politikstil
Schröders, moserte ein Grüner:",False
4336,Ich rufe die Frage 92 des Herrn Abgeordneten Dr. Czaja auf:,False
4337,Lassen Sie mich einige wenige Beispiele nennen:,False
4338,"eine Übertragung von Reststrommengen von älteren auf
neuere Atomkraftwerke. Die Gründe dafür sind bekannt:",False
4339,(Zuruf von der Mitte:,False
4340,Dr. Schmid (Frankfurt) (SPD) :,True
4341,(Ernst Burgbacher [F.D.P.]:,False
4342,Vizepräsident Dr. Schmitt-Vockenhausen:,True
4343,"
sen, dass 1998 noch ein anderer Hauptausschuss gegrün-
det worden ist – ich weiß das, weil ich die Vorsitzende
war –:",False
4344,Präsident Frau Renger:,True
4345,Vizepräsidentin Petra Bläss:,True
4346,(Dr. Günter Rexrodt [FDP]:,False
4347,(Kühbacher [SPD]:,False
4348,"Es war die größte Stützungsaktion für das alte Regime.
(Zustimmung beim Bündnis 90/GRÜNE
— Zurufe von der SPD:",False
4349,"Dr. Böhme, Parl. Staatssekretär:",True
4350,Karin Maag (CDU/CSU):,True
4351,"
Der Fraktionsvorsitzende der SPD hat gestern gesagt:",False
4352,"– das gebe ich sehr gern zu –, aber so ist die Lage im
Moment.
Zum Erziehungsgeld selbst sage ich ganz kurz:",False
4353,(Carstensen [Nordstrand] [CDU/CSU]:,False
4354,"Es war sehr nett, wie Sie gesprochen haben. Der „Münchner Merkur""
(Dr. Hans-Jochen Vogel [SPD]:",False
4355,"Unsere Maßnahmen finden in der Bevölkerung immer mehr Verständnis.
(Westphal [SPD]:",False
4356,"(Beifall bei der SPD und dem BÜNDNIS 90/
DIE GRÜNEN – Dietrich Austermann [CDU/
CSU]:",False
4357,Jürgen Koppelin (F.D.P.):,True
4358,(Heinrich-Wilhelm Ronsöhr [CDU/CSU]:,False
4359,"Berkhan, Parlamentarischer Staatssekretär beim Bundesminister der Verteidigung:",True
4360,Sie wissen es alle:,False
4361,Und eine allerletzte Bemerkung:,False
4362,(Zuruf von der SPD:,False
4363,"passiert ist, den Menschen vormachen, dass die Wieder-
vereinigung aus der Portokasse bezahlt werden könne.
Man muss ehrlich sagen:",False
4364,Ingrid Matthäus-Maier (SPD):,True
4365,"(Zurufe von der KPD)
und das ist das Verdienst Ihrer Fraktion, Herr Rische!
(Widerspruch bei der KPD. — Zuruf:",False
4366,(Jörg Tauss [SPD]:,False
4367,(Frau Blunck [SPD]:,False
4368,Präsident Dr. Norbert Lammert:,True
4369,(Dietrich Austermann [CDU/CSU]:,False
4370,Vizepräsident Frau Dr. Probst:,True
4371,"Meine Damen und Herren, ich bedanke mich für Ihre Mühen und rufe nunmehr den nächsten Tagesordnungspunkt, nämlich den Punkt 13, auf:",False
4372,"Sie meinen im Hinblick auf die Frage, ob sich die KfW beteiligt?
(Bohl [CDU/CSU]:",False
4373,(Uwe Hicksch [PDS]:,False
4374,Vizepräsident Wurbs:,True
4375,(Dietrich Austermann [CDU/CSU]:,False
4376,"Zürcher Zeitung“. Sie hat sich vor einiger Zeit intensiv
mit dem Ostseeraum beschäftigt. Dazu hat sie geschrie-
ben:",False
4377,Beckmann (FDP):,True
4378,"vische Ganztagsschulen, aber auch über Ganztagsschu-
len und Ganztagsbetreuung in Großbritannien und
Frankreich. – Deshalb sage ich:",False
4379,"(Lachen bei der CDU/CSU — Kolb [CDU/
CSU]:",False
4380,"(Beifall bei der FDP — Hornung [CDU/
CSU]:",False
4381,"Schließlich und endlich, Frau Matthäus-Maier:",False
4382,Ich rufe den Tagesordnungspunkt I. 3 auf:,False
4383,"(Aha-Rufe bei der CDU/CSU)
nämlich dergestalt, daß wir sagen:",False
4384,"(Beifall bei der CDU/CSU und der FDP)
Herr Gobrecht, wenn Sie ein genaues Aktenstudium betrieben hätten, hätten Sie feststellen müssen:",False
4385,Dr. Müller (Bremen) (GRÜNE):,True
4386,Andreas G. Lämmel (CDU/CSU):,True
4387,Präsident D. Dr. Gerstenmaier:,True
4388,Michael Gerdes (SPD):,True
4389,"Bölling, Staatssekretär:",True
4390,antwortung übernehmen. – Ich möchte einmal fragen:,False
4391,Vizepräsident Dr. Jaeger:,True
4392,Vizepräsident Dr. Hermann Otto Solms:,True
4393,Vizepräsident Frau Renger:,True
4394,"
(Heiterkeit beim BÜNDNIS 90/DIE GRÜ-
NEN sowie bei Abgeordneten der SPD und
der LINKEN – Matthias W. Birkwald [DIE
LINKE]:",False
4395,Hinsken (CDU/CSU):,True
4396,Präsident Dr. Jenninger:,True
4397,"Vogt, Parl. Staatssekretär:",True
4398,Jäger (Wangen) (CDU/CSU) :,True
4399,"(Beifall bei der CDU/CSU – Dr. Valerie Wilms
[BÜNDNIS 90/DIE GRÜNEN]:",False
4400,"— Ich warte, bis der Herr Verteidigungsminister zuhört, weil ich dann meine Frage wiederholen kann.
(Zuruf von der SPD:",False
4401,"Joseph Fischer (Frankfurt)
Es ist völlig klar:",False
4402,"ben, dass das eine heterosexuelle Ehe oder eine heterose-
xuelle Familie sein muss. In Artikel 3 Grundgesetz heißt
es:",False
4403,(Harald B. Schäfer [Offenburg] [SPD]:,False
4404,Marion Seib (CDU/CSU):,True
4405,"Dr. Probst, Parl. Staatssekretär:",True
4406,"
Ich denke, das Ganze wird ein bisschen klarer, wenn
wir uns die damalige Situation noch einmal vor Augen
führen:",False
4407,"(Beifall bei der SPD und den GRÜNEN)
Ich komme zu dem Ergebnis — ich habe versucht, die Dinge darzustellen —:",False
4408,"Jürgen Trittin, Bundesminister für Umwelt, Natur-
schutz und Reaktorsicherheit:",True
4409,Vizepräsident Dr. Mommer:,True
4410,"Hermsdorf, Parlamentarischer Staatssekretär beim Bundesminister für Wirtschaft und Finanzen:",True
4411,Jetzt wieder Zitat:,False
4412,"experten bleiben, das ist heute auch die Botschaft des
Entwicklungsministers. Meine Damen und Herren, uns
allen ist klar:",False
4413,Es ist schon mehrfach darauf hingewiesen worden:,False
4414,Präsident Dr. Barzel:,True
4415,"(Hört! Hört! bei der SPD. - Abg. Dr.
Wuermeling:",False
4416,"riode in Erinnerung. Der Bundestagspräsident hat seiner-
zeit sinngemäß gesagt:",False
4417,"(Beifall bei der SPD und der FDP. — Abg.
Wehner:",False
4418,Moersch (FDP) :,True
4419,"(Dieter Janecek [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
4420,"(Beifall bei der CDU/CSU)
Überhaupt möchte ich feststellen:",False
4421,Editha Limbach (CDU/CSU):,True
4422,"Helmut Schäfer, Staatsminister:",True
4423,Hartfrid Wolff (Rems-Murr) (FDP):,True
4424,"(Frau Steinhauer [SPD]: Sie waren auch
hier nicht dabei! — Lutz [SPD]:",False
4425,(Freiherr von Schorlemer [CDU/CSU]:,False
4426,(Maria Eichhorn [CDU/CSU]:,False
4427,(Abg. Dr. Strosche:,False
4428,"wie weit die Union sein kann. Das hätte ich 1998 oder
2005 nie gedacht. Man muss anerkennen:",False
4429,"Baum, Parl. Staatssekretär beim Bundesminister des Innern:",True
4430,"doch grundfalsch, gnädige Frau! – Kurt J.
Rossmanith [CDU/CSU]:",False
4431,(Friedrich Merz [CDU/CSU]:,False
4432,(Hans Michelbach [CDU/CSU]:,False
4433,Auf den Zwischenruf der Kollegin kann ich nur sagen:,False
4434,"Bei der Frage nach den Hintergründen der Aktionen finden Sie auf Seite 24 des Weißbuches einen Hinweis, in dem es heißt:",False
4435,"(Widerspruch in der Mitte. — Abg.
Dr. Brucerius:",False
4436,Vizepräsident Westphal:,True
4437,(Zurufe von der SPD:,False
4438,(Zuruf von der SPD:,False
4439,"(Beifall bei der CDU/CSU – Claudia Roth
[Augsburg] [BÜNDNIS 90/DIE GRÜNEN]:",False
4440,Dr. Günter Rexrodt (FDP):,True
4441,"
(Beifall bei Abgeordneten der SPD und der
CDU/CSU – Hans-Joachim Otto [Frankfurt]
[FDP]:",False
4442,"(Maria Klein-Schmeink [BÜNDNIS 90/DIE GRÜ-
NEN]:",False
4443,"Ihren Antrag ablehnen werden.
(Beifall bei der CDU/CSU – Kerstin Kassner
[DIE LINKE]:",False
